acresburned,adminunit,archiveyear,county,extinguished,fatalities,latitude,firelocation,longitude,firename,searchdescription,started,structuresdamaged,structuresdestroyed,structuresevacuated,structuresthreatened,timestarted,timeextinguished,dayofweekstartedname,dayofweekstartednum,duration,date_established,population_jul_2019,areasqmi,areakm2,popdensitypersqmi,caucus
865,Lassen National Forest,2014,Tehama,2014-01-10 18:30:00+00:00,,40.134597,"Ishi Wilderness, north of Campbellville in the Lassen National Forest",-121.790183,Campbell Fire,"The Campbell Fire started on January 2, 2014 and burned 865 acres in the Ishi Wilderness, north of Campbellville on the Lassen National Forest in Tehama County. ",2014-01-02 20:00:00+00:00,,,,,2014-01-02 20:00:00+00:00,2014-01-10 18:30:00+00:00,Thu,4,7.9375,1856,65829,2951,7643,22.30735344,Rural
225,CAL FIRE Tehama-Glenn Unit,2014,"Tehama, Tehama",2014-06-13 13:50:00+00:00,,40.009827,"Rancho Tehama, southwest of Red Bluff",-122.345078,Tehama Fire,"The Tehama Fire started on June 13, 2014 in the Rancho Tehama area of Tehama County and burned 225 acres.",2014-06-13 12:23:00+00:00,,,,,2014-06-13 12:23:00+00:00,2014-06-13 13:50:00+00:00,Fri,5,0.060416667,1856,65829,2951,7643,22.30735344,"Rural, Rural"
170,CAL FIRE Tehama-Glenn Unit,2015,"Tehama, Tehama, San Diego",2015-07-04 20:15:00+00:00,,39.8448,"off Black Butte Rd, near Black Butte Lake",-122.3638,Black Fire,"The Black Fire started on July 4, 2015 off Black Butte Rd, near Black Butte Lake (Tehama County) and burned 170 acres.",2015-07-04 16:33:00+00:00,,,,,2015-07-04 16:33:00+00:00,2015-07-04 20:15:00+00:00,Sat,6,0.154166667,1856,65829,2951,7643,22.30735344,"Rural, Rural, Urban"
110,CAL FIRE Tehama-Glenn Unit,2015,"Tehama, Tehama",2015-08-09 20:30:00+00:00,,40.3506868,off Highwat 36 near Paynes Creek,-121.7786799,36 Fire,"Fire started on August 8, 2015 off Highway 36 near Paynes Creek (Tehama County) and burned 110 acres.",2015-08-08 14:55:00+00:00,,1,,,2015-08-08 14:55:00+00:00,2015-08-09 20:30:00+00:00,Sat,6,1.232638889,1856,65829,2951,7643,22.30735344,"Rural, Rural"
464,CAL FIRE Tehama-Glenn Unit,2016,Tehama,2016-07-04 07:45:00+00:00,,40.0353,"Colyear Springs Road, 7 miles west of Red Bank",-122.56939,Colyear Fire,"The Colyear Fire started on June 30, 2016 Colyear Springs Road, 7 miles west of Red Bank (Tehama County) and burned 464 acres.",2016-06-30 13:32:00+00:00,,,,,2016-06-30 13:32:00+00:00,2016-07-04 07:45:00+00:00,Thu,4,3.759027778,1856,65829,2951,7643,22.30735344,Rural
88,CAL FIRE Tehama-Glen Unit,2016,Tehama,2016-07-01 17:45:00+00:00,,40.07846,"Interstate 5 & Flores Ave, 5 miles south of Red Bluff",-122.2071,Flores Fire,"Fores Fire started on July 1, 2016 off Interstate 5 & Flores Ave, 5 miles south of Red Bluff (Tehama County) and burned 88 acres.",2016-07-01 13:54:00+00:00,,,,,2016-07-01 13:54:00+00:00,2016-07-01 17:45:00+00:00,Fri,5,0.160416667,1856,65829,2951,7643,22.30735344,Rural
80,CAL FIRE Tehama-Glenn Unit,2016,"Tehama, Calaveras, Orange",2016-08-04 07:50:00+00:00,,40.19611,"Off Baker Rd & Plymire Rd, 2 miles NW of Red Bluff",-122.26736,Baker Fire,"The Baker Fire started on August 3, 2016 Off Baker Rd & Plymire Rd, 2 miles NW of Red Bluff(Tehama County) and burned 80 acres.",2016-08-03 17:27:00+00:00,,,,,2016-08-03 17:27:00+00:00,2016-08-04 07:50:00+00:00,Wed,3,0.599305556,1856,65829,2951,7643,22.30735344,"Rural, Rural, Urban"
80,CAL FIRE Tehama Glenn Unit,2016,Tehama,2016-06-11 16:15:00+00:00,,39.7947,"off Corning Road and Gaylord Avenue, east of Corning",-121.857,Hoag Fire,In June 2016 the Hoag Fire burned 80 acres with 1 structure destroyed.,2016-06-11 14:30:00+00:00,,,,,2016-06-11 14:30:00+00:00,2016-06-11 16:15:00+00:00,Sat,6,0.072916667,1856,65829,2951,7643,22.30735344,Rural
78,CAL FIRE Tehama-Glenn Unit,2017,"Tehama, Colusa",2018-01-09 10:25:00+00:00,,40.38944,"off of Spring Branch Rd, 7 miles east of Cottonwood",-122.13088,Spring Fire ,"The Spring Fire started on June 4, 2017 off of Spring Branch Rd, 7 miles east of Cottonwood 7 miles east of Cottonwood in Tehama County and burned 78 acres. ",2017-06-04 16:22:00+00:00,,,,,2017-06-04 16:22:00+00:00,2018-01-09 10:25:00+00:00,Sun,0,218.7520833,1856,65829,2951,7643,22.30735344,"Rural, Rural"
60,CAL FIRE Tehama-Glenn Unit,2017,Tehama,2018-01-09 10:35:00+00:00,,40.32063,"Hwy 36 West, off Tedoc Roadd, west of Platina",-122.83208,Bolla Fire,"The Bolla fire started on June 18, 2017 off Hwy 36 West, off Tedoc Roadd, west of Platina in Tehama County and burned 60 acres.",2017-06-18 07:15:00+00:00,,,,,2017-06-18 07:15:00+00:00,2018-01-09 10:35:00+00:00,Sun,0,205.1388889,1856,65829,2951,7643,22.30735344,Rural
57,CAL FIRE Tehama-Glenn Unit,2017,Tehama,2018-01-09 12:07:00+00:00,,40.1583,"Live Oak Road, Community of Ridgway, west of Red Bluff",-122.3209,Live Fire,"The Live Fire started on July 28, 2017 off Live Oak Road, in the community of Ridgway, west of Red Bluff (Tehama County) and burned 57 acres.",2017-07-28 13:24:00+00:00,,,,,2017-07-28 13:24:00+00:00,2018-01-09 12:07:00+00:00,Fri,5,164.9465278,1856,65829,2951,7643,22.30735344,Rural
43,CAL FIRE Tehama-Glenn Unit ,2017,Tehama,2018-01-09 13:46:00+00:00,,39.81517,"Roser Rd & Sour Grass Rd, 6 miles NW of Orland",-122.28165,Roser Fire,"The Roser Fire started November 2, 2017 near Roser Rd & Sour Grass Rd, 6 miles NW of Orland (Tehama County) and burned 43 acres. ",2017-11-02 14:40:00+00:00,,,,,2017-11-02 14:40:00+00:00,2018-01-09 13:46:00+00:00,Thu,4,67.9625,1856,65829,2951,7643,22.30735344,Rural
40,CAL FIRE Tehama-Glenn Unit,2017,Tehama,2018-01-09 12:45:00+00:00,,40.29831,"Hwy 36 and Vestal Road, west of Red Bluff",-122.70449,Vestal Fire,"The Vestal Fire started on August 26, 2017 off Hwy 36 and Vestal Road, west of Red Bluff in Tehama County and burned 40 acres. ",2017-08-26 15:03:00+00:00,,,,,2017-08-26 15:03:00+00:00,2018-01-09 12:45:00+00:00,Sat,6,135.9041667,1856,65829,2951,7643,22.30735344,Rural
29,CAL FIRE Tehema-Glenn Unit,2017,Tehama,2018-01-09 11:51:00+00:00,,40.29118,"Benson Rd, Bowman., 11 miles northwest of Red Bluff",-122.42606,Benson Fire,"The Benson Fire started on July 8, 2017 off Benson Rd, Bowman., 11 miles northwest of Red Bluff (Tehama County) and burned 29 acres.",2017-07-08 18:58:00+00:00,,,,,2017-07-08 18:58:00+00:00,2018-01-09 11:51:00+00:00,Sat,6,184.7034722,1856,65829,2951,7643,22.30735344,Rural
15,CAL FIRE Tehama-Glenn Unit,2017,Tehama,2018-01-09 12:31:00+00:00,,39.87983,Round Valley Rd and Paskenta Rd in Paskenta ,-122.5415,Paskenta Fire ,"The Paskenta Fire started on August 10,2017, off Round Valley Road and Paskenta Road in Paskenta (Tehama County) and burned 15 acres. ",2017-08-10 17:24:00+00:00,,,,,2017-08-10 17:24:00+00:00,2018-01-09 12:31:00+00:00,Thu,4,151.7965278,1856,65829,2951,7643,22.30735344,Rural
10,CAL FIRE Tehama-Glenn Unit,2017,"Tehama, San Bernardino",2018-01-09 13:31:00+00:00,,40.24789,"off of Jelly Ferry Rd and I-5, north of Red Bluff",-122.255,Freeway Fire,"The Freeway Fire started on October 08, 2017 off of Jelly Ferry Rd and I-5, north of Red Bluff in Tehama County.",2017-10-08 12:15:00+00:00,,,,,2017-10-08 12:15:00+00:00,2018-01-09 13:31:00+00:00,Sun,0,93.05277778,1856,65829,2951,7643,22.30735344,"Rural, Urban"
3889,CAL FIRE Tehama-Glenn Unit,2018,Tehama,2019-01-04 08:57:00+00:00,,40.22027778,"Hwy 36 and Sunriver Road, east of Red Bluff",-122.18,Sun Fire,"Sun Fire started on October 7, 2018 off Hwy 36 and  Sunriver Road, East of Red Bluff (Tehama County),",2018-10-07 12:51:00+00:00,,,,,2018-10-07 12:51:00+00:00,2019-01-04 08:57:00+00:00,Sun,0,88.8375,1856,65829,2951,7643,22.30735344,Rural
3716,CAL FIRE Tehama-Glenn Unit,2018,Tehama,2019-01-04 10:02:00+00:00,,40.35068,Off Hwy 36 in Paynes Creek,-121.77867,Lane Fire,"The Lane Fire started on June 23, 2018 off Highway 36 in Paynes Creek (Tehama County) and burned 3,716 acres. It was contained on July 4, 2018.",2018-06-23 11:38:00+00:00,,,,,2018-06-23 11:38:00+00:00,2019-01-04 10:02:00+00:00,Sat,6,194.9333333,1856,65829,2951,7643,22.30735344,Rural
2956,CAL FIRE Tehama-Glenn Unit,2018,Tehama,2019-01-04 10:10:00+00:00,,39.94355,"Off Apple Rd & Paskenta Rd, west of Corning",-122.3571,Apple Fire,"The Apple Fire started on June 9, 2018 off Apple Rd & Paskenta Rd, west of Corning (Tehama County) and burned 2,956 acres. It was contained on June 12, 2018. ",2018-06-09 14:10:00+00:00,,5,,,2018-06-09 14:10:00+00:00,2019-01-04 10:10:00+00:00,Sat,6,208.8333333,1856,65829,2951,7643,22.30735344,Rural
856,CAL FIRE Tehama-Glenn Unit,2018,Tehama,2019-01-04 09:52:00+00:00,,40.33682,"off Hwy 36 and Manton Rd, 10 miles NE of Red Bluff ",-121.93908,Dale Fire,"The Dales fire started on July 9, 2018 off Hwy 36 and Manton Road, northeast of Red Bluff in Tehama County. The fire was contained on July 12, 2018 and burned 856 acres.",2018-07-09 18:30:00+00:00,,,,,2018-07-09 18:30:00+00:00,2019-01-04 09:52:00+00:00,Mon,1,178.6402778,1856,65829,2951,7643,22.30735344,Rural
268,CAL FIRE Tehama-Glenn Unit,2018,Tehama,2019-01-04 10:02:00+00:00,,40.18395,"Stoll Rd & Baker Rd, west of Red Bluff",-122.27574,Stoll Fire,"The Stoll Fire started on June 23, 2018 off Stoll Rd & Baker Rd, west of Red Bluff (Tehama County). The fire burned 268 acres and was contained on June 27, 2018.",2018-06-23 12:52:00+00:00,,24,,,2018-06-23 12:52:00+00:00,2019-01-04 10:02:00+00:00,Sat,6,194.8819444,1856,65829,2951,7643,22.30735344,Rural
103,CAL FIRE Tehama-Glenn Unit,2018,Tehama,2019-01-04 10:24:00+00:00,,40.31759,"Off Jellysferry Rd, north of Red Bluff",-122.21032,Jelly Fire,"The Jelly Fire started on May 18, 2018 off Jellysferry Rd, north of Red Bluff (Tehama County) and burned 103 acres. It was contained on May 19, 2018. ",2018-05-18 16:37:00+00:00,,,,,2018-05-18 16:37:00+00:00,2019-01-04 10:24:00+00:00,Fri,5,230.7409722,1856,65829,2951,7643,22.30735344,Rural
70,CAL FIRE Tehama-Glenn Unit,2018,"Tehama, Mariposa, San Bernardino",2019-01-04 10:07:00+00:00,,40.394073,"off Spring Branch Road and Jellys Ferry Road, northeast of Red Bluff",-122.135924,Spring Fire,"The Spring Fire started June 13, 2018 off Spring Branch Road and Jellys Ferry Road, northeast of Red Bluff (Tehama County) and burned 70 acres. It was contained on June 14, 2018. ",2018-06-13 21:06:00+00:00,,,,,2018-06-13 21:06:00+00:00,2019-01-04 10:07:00+00:00,Wed,3,204.5423611,1856,65829,2951,7643,22.30735344,"Rural, Rural, Urban"
60,CAL FIRE Tehama - Glenn Unit,2018,Tehama,2019-01-04 08:50:00+00:00,,40.346652,"off Adams Road at Barr Lane, southwest of Cottonwood ",-122.308479,Adams Fire,"The Adams fire started November 5, 2018 off Adams Road at Bar Road, southwest of Cottonwood (Tehama County) and burned 60 acres. It was contained November 6, 2018.  ",2018-11-05 10:17:00+00:00,,,,,2018-11-05 10:17:00+00:00,2019-01-04 08:50:00+00:00,Mon,1,59.93958333,1856,65829,2951,7643,22.30735344,Rural
50,CAL FIRE Tehama-Glenn Unit,2018,Tehama,2019-01-04 09:43:00+00:00,,40.27754,"Hwy 36 E and Tuscan Lookout Road, 7 miles NE of Red Bluff near Hog Lake",-122.11375,Tuscan Fire,"The Tuscan Fire started on July 15, 2018 at Hwy 36 E and Tuscan Lookout Road, 7 miles NE of Red Bluff near Hog Lake in Tehama County. The fire was contained on July 16, 2018, and burned 50 acres. ",2018-07-15 17:15:00+00:00,,,,,2018-07-15 17:15:00+00:00,2019-01-04 09:43:00+00:00,Sun,0,172.6861111,1856,65829,2951,7643,22.30735344,Rural
33,CAL FIRE Tehama-Glenn Unit,2018,"Tehama, Santa Clara",2019-01-04 09:46:00+00:00,,40.00293,"off Oakridge Rd & Horseshoe Dr, Rancho Tehama, southwest of Red Bluff",-122.44008,Lariat Fire,"The Lariat Fire started on July 14, 2018 off Oakridge Rd & Horseshoe Dr, Rancho Tehama, southwest of Red Bluff in Tehama County. It was contained on July 16, 2018.",2018-07-14 20:40:00+00:00,,,,,2018-07-14 20:40:00+00:00,2019-01-04 09:46:00+00:00,Sat,6,173.5458333,1856,65829,2951,7643,22.30735344,"Rural, Urban"
23,CAL FIRE Tehama-Glenn Unit,2018,Tehama,2019-01-04 10:19:00+00:00,,40.201826,"Plymire Rd and Deer Valley Rd, West of Red Bluff ",-122.29388,Plymire Fire,"The Plymire Fire started June 1st near Plymire Rd and Deer Valley Rd, West of Red Bluff (Tehama County) Is 100% contained at 23 acres on June 3 2018",2018-06-01 16:07:00+00:00,,,,,2018-06-01 16:07:00+00:00,2019-01-04 10:19:00+00:00,Fri,5,216.7583333,1856,65829,2951,7643,22.30735344,Rural
605,CAL FIRE Tehama-Glenn Unit,2019,Tehama,2019-10-28 07:22:00+00:00,,40.00171,"Gyle Road and Long Dirt Road, Northwest of Corning",-122.25421,Rawson Fire,"The Rawson Fire started October 27, 2019 off Gyle Road and Long Dirt Road, Northwest of Corning in Tehama County.",2019-10-27 02:47:20+00:00,,,,,2019-10-27 02:47:20+00:00,2019-10-28 07:22:00+00:00,Sun,0,1.190740741,1856,65829,2951,7643,22.30735344,Rural
8838,CAL FIRE Tehama Glenn Unit ,2019,Tehama,2019-09-13 19:00:00+00:00,,40.12,"Off Hammer Loop Road and Petty John Road, West of Red Bluff ",-122.64,Red Bank Fire,"Red Bank Fire started on September 5, 2019 off Hammer Loop Road and Petty John Road, West of Red Bluff in Tehama County.",2019-09-05 13:19:56+00:00,,2,,,2019-09-05 13:19:56+00:00,2019-09-13 19:00:00+00:00,Thu,4,8.236157407,1856,65829,2951,7643,22.30735344,Rural
2534,CAL FIRE Tehama-Glenn Unit,2019,"Tehama, Shasta, El Dorado, Santa Clara",2019-11-14 18:02:00+00:00,,40.036379,"Colyer Springs Rd and Raglin Ridge Rd, southwest of Red Bluff",-122.637837,Ranch Fire,"The Ranch Fire started November 3, 2019 off Colyer Springs Road and Raglin Ridge Road, southwest of Red Bluff in Tehama County.",2019-11-03 14:16:17+00:00,,,,,2019-11-03 14:16:17+00:00,2019-11-14 18:02:00+00:00,Sun,0,11.15674769,1856,65829,2951,7643,22.30735344,"Rural, Suburban, Rural, Urban"
68,CAL FIRE Tehama-Glenn Unit,2019,Tehama,2019-10-09 12:39:00+00:00,,39.847708,"Inghram Road, South Corning",-122.1604,Corning Fire ,"The Corning Fire started October 9, 2019 off Inghram Road, South Corning in Tehama county.",2019-10-09 08:31:40+00:00,,,,,2019-10-09 08:31:40+00:00,2019-10-09 12:39:00+00:00,Wed,3,0.171759259,1856,65829,2951,7643,22.30735344,Rural
8073,CAL FIRE Shasta-Trinity Unit,2013,Shasta,2013-09-15 07:30:00+00:00,,40.498332,"Community of Igo, 10 miles southwest of Redding",-122.535496,Clover Fire,"The Clover Fire burned September 2013 near the community of Igo, 10 miles southwest of Redding, in Shasta County.",2013-09-09 12:32:00+00:00,10,201,,,2013-09-09 12:32:00+00:00,2013-09-15 07:30:00+00:00,Mon,1,5.790277778,1850,182155,3786,9806,48.11278394,Suburban
196,CAL FIRE Shasta Unit ,2013,Shasta,2013-08-23 19:15:00+00:00,,40.5445,Fall River Mills and McAruther area,-121.3754,Burney Lightning Series (Warner Fire),Burney Lightning Series(Warner Fire)burned in August 2013 near Fall River Mills and McAruther area in Shasta County. ,2013-08-19 17:48:00+00:00,,,,,2013-08-19 17:48:00+00:00,2013-08-23 19:15:00+00:00,Mon,1,4.060416667,1850,182155,3786,9806,48.11278394,Suburban
43,CAL FIRE Shasta-Trinity Unit,2013,"Shasta, Shasta, Shasta",2013-07-09 15:00:00+00:00,,40.373,off Fiddler,-122.7338,Fiddler Fire,The Fiddler Fire burned in July 2013 off Fiddler Road in Shasta County. ,2013-07-09 11:59:00+00:00,,,,,2013-07-09 11:59:00+00:00,2013-07-09 15:00:00+00:00,Tue,2,0.125694444,1850,182155,3786,9806,48.11278394,"Suburban, Suburban, Suburban"
33,CAL FIRE Shasta-Trinity Unit,2013,Shasta,2013-11-07 19:45:00+00:00,,40.483662,"Off Dersch Rd and Hyrax, Millville",-122.140914,Dersch Fire,"The Dersch Fire off Dersch Rd and Hyrax, Millville was 33 acres.",2013-11-07 16:10:00+00:00,,,,,2013-11-07 16:10:00+00:00,2013-11-07 19:45:00+00:00,Thu,4,0.149305556,1850,182155,3786,9806,48.11278394,Suburban
27,CAL FIRE Shasta-Trinity Unit,2013,"Shasta, San Diego",2013-08-14 20:35:00+00:00,,40.473356,"Cloverdale Rd. and Dale Rd., Happy Valley, 9 miles SW of Redding",-122.48259,Cloverdale Fire,"The Cloverdale Fire burned in August 2013, Cloverdale Roadd. and Dale Road, Happy Valley, 9 miles southwest of Redding in Shasta County. ",2013-08-14 15:37:00+00:00,,,,,2013-08-14 15:37:00+00:00,2013-08-14 20:35:00+00:00,Wed,3,0.206944444,1850,182155,3786,9806,48.11278394,"Suburban, Urban"
32416,CAL FIRE / USFS - Lassen National Forest,2014,Shasta,2014-08-25 10:00:00+00:00,,40.72,12 miles southeast of Burney near Old Station,-121.562,Eiler Fire,"The Eiler fire started on Jul 31, 2014 and burned 32,416 acres near Old Station, 12 miles southeast of Burney in Shasta County. ",2014-07-31 18:04:00+00:00,,21,,,2014-07-31 18:04:00+00:00,2014-08-25 10:00:00+00:00,Thu,4,24.66388889,1850,182155,3786,9806,48.11278394,Suburban
12661,CAL FIRE Shasta-Trinity Unit,2014,Shasta,2014-07-26 20:00:00+00:00,,40.4314,"Plantina Road at Bland Road, Igo",-122.750788,Bully Fire,"The Bully Fire started on July 11, 2014 and burned 12,661 acres off Plantina Road at Bland Road in Igo in Shasta County.",2014-07-11 15:37:00+00:00,,20,,0,2014-07-11 15:37:00+00:00,2014-07-26 20:00:00+00:00,Fri,5,15.18263889,1850,182155,3786,9806,48.11278394,Suburban
6258,US Forest Service - Shasta Trinity National Forest,2014,Shasta,2014-11-14 13:00:00+00:00,,41.141,East Fork of the Coffee Creek Drainage,-122.805,Coffee Fire,"The Coffee Fire started July 30, 2014 and burned 6,258 acres near East Fork of the Coffee Creek Drainage on the Shasta-Trinity National Forest in Shasta County.",2014-07-30 20:30:00+00:00,,,,,2014-07-30 20:30:00+00:00,2014-11-14 13:00:00+00:00,Wed,3,106.6875,1850,182155,3786,9806,48.11278394,Suburban
1375,CAL FIRE Shasta-Trinity Unit,2014,"Shasta, Modoc, Monterey",2014-09-16 09:30:00+00:00,,40.7101,"On Backbone Ridge, east of Bella Vista, 15 miles northeast of Redding",-122.171,Gulch Fire,"The Gulch Fire started on September 10, 2014 and burned 1,375 acres off Aloha Rd in the Jones Valley area, 15 miles northeast of Redding in Shasta County.",2014-09-10 00:30:00+00:00,,4,,,2014-09-10 00:30:00+00:00,2014-09-16 09:30:00+00:00,Wed,3,6.375,1850,182155,3786,9806,48.11278394,"Suburban, Rural, Suburban"
143,CAL FIRE Shasta-Trinity Unit,2014,Shasta,2014-07-10 07:30:00+00:00,,40.6569,"off Hwy 299 & Dry Creek Rd, east of Bella Vista",-122.2215,Dry Fire,"The Dry Fire started on July 9, 2014 off Hwy 299 and Dry Creek Rd, east of Bella Vista in Shasta County and burned 143 acres.",2014-07-09 13:45:00+00:00,,,,,2014-07-09 13:45:00+00:00,2014-07-10 07:30:00+00:00,Wed,3,0.739583333,1850,182155,3786,9806,48.11278394,Suburban
75,CAL FIRE Shasta-Trinity Unit,2014,Shasta,2014-07-08 18:30:00+00:00,,40.5719,"Off Cassel Road at Thrush Road, in Cassel",-121.3415,Cassel Fire,"The Cassel Fire started on July 5, 2014 and burned off Cassel Road at Thrush Road, in Cassel in Shasta County.",2014-07-05 18:44:00+00:00,,,,,2014-07-05 18:44:00+00:00,2014-07-08 18:30:00+00:00,Sat,6,2.990277778,1850,182155,3786,9806,48.11278394,Suburban
212,CAL FIRE Shasta-Trinity Unit,2015,"Shasta, Amador",2015-08-01 19:00:00+00:00,,40.415108,"China Gulch, Happy Valley, Southwest of Redding",-122.439939,China Fire,"The China Fire started on July 29, 2015 and burned 212 acres off China Gulch, southwest of Redding in Shasta County.",2015-07-29 17:55:00+00:00,1,5,,,2015-07-29 17:55:00+00:00,2015-08-01 19:00:00+00:00,Wed,3,3.045138889,1850,182155,3786,9806,48.11278394,"Suburban, Rural"
109,CAL FIRE Shasta-Trinity Unit,2015,Shasta,2015-09-13 10:15:00+00:00,,40.47512,Windwalker Ln & Small Farms Dr in Igo,-122.52541,Walker Fire,"Walker Fire started on September 11, 2015 on Windwalker Ln & Small Farms Dr in Igo (Shasta County) and burned 109 acres.",2015-09-11 15:08:00+00:00,,,,,2015-09-11 15:08:00+00:00,2015-09-13 10:15:00+00:00,Fri,5,1.796527778,1850,182155,3786,9806,48.11278394,Suburban
90,CAL FIRE Shasta-Trinity Unit,2015,Shasta,2015-07-31 18:30:00+00:00,,40.49865,"Sprig Way and Millville Plains Rd, Millville; 10 miles southeast of Redding",-122.20109,Sprig Fire,"The Sprig Fire started on July 30, 2015 and burned 90 acres of Sprig Way and Millville Plains Rd., 10 miles southeast of Redding in Shasta County.",2015-07-30 12:57:00+00:00,,,,,2015-07-30 12:57:00+00:00,2015-07-31 18:30:00+00:00,Thu,4,1.23125,1850,182155,3786,9806,48.11278394,Suburban
75,CAL FIRE Shasta-Trinity Unit,2015,Shasta,2015-08-04 18:00:00+00:00,,40.67868,"Fern Rd and Oak Run Rd, 1 mile east of the Community of Oak Run",-121.93244,Fern Fire,"The Fern Fire started on August 2, 2015 and burned 75 acres off Fern Rd and Oak Run Rd, 1 mile east of the Community of Oak Run in Shasta County.",2015-08-02 03:00:00+00:00,,,,,2015-08-02 03:00:00+00:00,2015-08-04 18:00:00+00:00,Sun,0,2.625,1850,182155,3786,9806,48.11278394,Suburban
75,CAL FIRE Shasta-Trinity Unit,2015,Shasta,2015-07-31 18:40:00+00:00,,40.509552,off Mallard Way in Millville ,-122.199227,Mallard Fire,"The Mallard fire started on July 29, 2015 and burned 75 acres off Mallard Way in Millville (Shasta County.)",2015-07-29 16:30:00+00:00,,1,,,2015-07-29 16:30:00+00:00,2015-07-31 18:40:00+00:00,Wed,3,2.090277778,1850,182155,3786,9806,48.11278394,Suburban
59,CAL FIRE Shasta-Trinity Unit,2015,"Shasta, Calaveras",2015-08-04 08:15:00+00:00,,40.3929,"Gas Point and Happy Valley Rd, west of Cottonwood",-122.40546,Point Fire,"The Point Fire started on August 3, 2015 and burned 59 acres off Gas Point and Happy Valley Rd, west of Cottonwood in Shasta County.",2015-08-03 14:28:00+00:00,,,,,2015-08-03 14:28:00+00:00,2015-08-04 08:15:00+00:00,Mon,1,0.740972222,1850,182155,3786,9806,48.11278394,"Suburban, Rural"
